"Product","City","Channel","Price","Brand","Prod.Type","Date"
"Prod. 13","City 4","Channel 3",29,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 3",27,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 4",18,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 4",24,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 4",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 4",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 4","Channel 4",27,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 1",32,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 1",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",34.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",41,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",41,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",23.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 2",21.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",19.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",19.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 3",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 4",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 1","Channel 4",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 1",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 1",29.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 1",17,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 2",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 2",26.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 2",29.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 2",34.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 2",24.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 3",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 3",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",18,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",30,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",27,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 2","Channel 4",22.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 1",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 1",19.5,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 1",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 2",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 2",29.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 2",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 2",20,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 2",22,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 3",28,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 3",27,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 3",28,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 3",23,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",26.5,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",26,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",24,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",21.9,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",25.5,"Brand 4","Prod. Type 3","Date4"
"Prod. 13","City 3","Channel 4",25,"Brand 4","Prod. Type 3","Date4"
"Prod. 14","City 5","Channel 1",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 1",28,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 1",28,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 1",30.5,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 1",25,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 1",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",48,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",50,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",37,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",25.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",36,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",40,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",28,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",30.59,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",29.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",33.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 2",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 3",32,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 3",26,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 3",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 3",29.5,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 3",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",28,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",34,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",39,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",23,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",32,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 5","Channel 4",39,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 1",28,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 1",37,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 1",22,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 1",31,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 2",25,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 2",43,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 2",48,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 2",25,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 5",38,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 5",36,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 3",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",33,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",23,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 4","Channel 4",27,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 1",26,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 1",36,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 1",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",32,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",33,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",54.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",42,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",53,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",31.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",29.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 2",28.5,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 3",24,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 3",23.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 3",23.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 3",25,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 1","Channel 3",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 1",40,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 1",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 2",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 2",29.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 2",39.9,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 2",47,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 3",26,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 3",24,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 3",23,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 3",25,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 4",33,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 4",27,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 2","Channel 4",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 1",32,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 1",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 1",27,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 1",24.65,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",36.99,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",33,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",26,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",37.8,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",26,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 2",25.5,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 3",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 3",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 3",35,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 3",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 4",34,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 4",30,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 4",29,"Brand 4","Prod. Type 6","Date4"
"Prod. 14","City 3","Channel 4",31,"Brand 4","Prod. Type 6","Date4"
"Prod. 15","City 5","Channel 1",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 1",22,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 1",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 1",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 1",18.5,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 1",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",25,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",22,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",12.89,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",22.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 2",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",15.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",15,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",16.5,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 3",17,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",14,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",15,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",13,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 5","Channel 4",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 1",15,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 1",25,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 1",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 1",14.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 1",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 2",24,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 2",19.5,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 3",12.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 3",12.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",14,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",11,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 4","Channel 4",14,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 1",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",24.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",27,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",26,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 3",16.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 3",13.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 1","Channel 3",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 1",14,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 2",14.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 2",19.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 2",14.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 2",22.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 3",15,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 3",15,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 4",13,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 4",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 4",17,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 4",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 2","Channel 4",15.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 1",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 2",18,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 2",16,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 2",14.5,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 3",20,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 3",17,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 4",21,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 4",22.5,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 4",17,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 4",16.9,"Brand 4","Prod. Type 2","Date4"
"Prod. 15","City 3","Channel 4",19,"Brand 4","Prod. Type 2","Date4"
"Prod. 16","City 5","Channel 1",32,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 1",28,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 1",21,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 1",34,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 1",39,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 1",32,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",48,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",50,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",30,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",48,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",50,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",35,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",29.99,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",36.9,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 2",36.9,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 3",33,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 3",21,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 3",32,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 3",27,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 3",30,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 4",40,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 4",39,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 4",40,"Brand 4","Prod. Type 5","Date4"
"Prod. 16","City 5","Channel 4",35,"Brand 4","Prod. Type 5","Date4"
